id,key,proc_summary,target_Security,target_Performance
12563422,FLEX-2547,  debugg see main mxml file think compil bug ZMZ blocker debugg see main mxml file think compil bug ZMZ blocker,0,0
12563426,FLEX-2550,  runtim error click tree node runtim error click tree node,0,0
12563427,FLEX-2552,  ZMZ blocker compil flexstor frogger_phase branch throw except ZMZ blocker compil flexstor frogger_phase branch throw except,0,0
12563449,FLEX-2575,  ZMZ blocker data bind test fail frogger branch ZMZ blocker data bind test fail frogger branch,0,0
12563451,FLEX-2576,  ZMZ blocker frogger branch ClassCastException compil data bind test ZMZ blocker frogger branch class cast except compil data bind test,0,0
12563453,FLEX-2579,  busi cursor throw runtim error busi cursor throw runtim error,0,0
12563460,FLEX-2586,  ZMZ blocker frogger branch compil mxml file use framework swc crash player ZMZ blocker frogger branch compil mxml file use framework swc crash player,0,0
12563463,FLEX-2589,  select credit card credit card comboBox flexstor get RTE select credit card credit card combo box flexstor get RTE,0,0
12563490,FLEX-2617,  flexstor panel shop cart product detail cannot resiz flexstor panel shop cart product detail cannot resiz,0,0
12563492,FLEX-2618,  alert flexstor caus runtim error remov preferredHeight alert flexstor caus runtim error remov prefer height,0,0
12563501,FLEX-2627,  get runtim error use sort combobox flexstor get runtim error use sort combobox flexstor,0,0
12563511,FLEX-2637,  scroll DataGrid caus runtim error scroll data grid caus runtim error,0,0
12563512,FLEX-2639,  MXML file not compil root tag array properti MXML file not compil root tag array properti,0,0
12563524,FLEX-2650,  compil via web app not work compil via web app not work,0,0
12563525,FLEX-2651,  progress event defin inlin loader compon get compil time progress event defin inlin loader compon get compil time,0,0
12563534,FLEX-2660,  drag coulmn header throw run time error drag indic vertic thick black line not get display drag coulmn header throw run time error drag indic vertic thick black line not get display,0,0
12563539,FLEX-2665,  use asc jar compil flex app model give error paramet type array use asc jar compil flex app model give error paramet type array,0,0
12563541,FLEX-2666,  use asc jar compil flex app model give error paramet type array use asc jar compil flex app model give error paramet type array,0,0
12563542,FLEX-2668,  product flexstor not show datagrid view product flexstor not show datagrid view,0,0
12563546,FLEX-2672,  DownloadProgressBar not appear ASDoc download progress bar not appear doc,0,0
12563547,FLEX-2673,  get runtim error use resiz move effect get runtim error use resiz move effect,0,0
12563553,FLEX-2679,  integr problem asc jar produc error interfac method implement incompat signatur class integr problem asc jar produc error interfac method implement incompat signatur class,0,0
12563563,FLEX-2689,  RemoteObject not work framework swc remot object not work framework swc,0,0
12563573,FLEX-2699,  show bind warn requir flex show bind warn requir flex,0,0
12563580,FLEX-2706,  unabl resolv frame class _xxx_mx_managers_SystemManager unabl resolv frame class xxxmxmanag system manag,0,0
12563583,FLEX-2709,  DateField calendar not show date field calendar not show,0,0
12563596,FLEX-2721,  tree drawn no node icon node not expand tree drawn no node icon node not expand,0,0
12563611,FLEX-2737,  compil gener correct preload code compil gener correct preload code,0,0
12563629,FLEX-2755,  use packag mxml cellrender swc not work use packag mxml cellrender swc not work,0,0
12563630,FLEX-2756,  mxml compon extend actionscript compon contain swc throw compil error mxml compon extend actionscript compon contain swc throw compil error,0,0
12563648,FLEX-2774,  assign style buttonStyleName ButtonBar throw runtim error assign style button style name button bar throw runtim error,0,0
12563655,FLEX-2782,  embed asset MXML compon found MXML compon packag addit build caus compil error embed asset MXML compon found MXML compon packag addit build caus compil error,0,0
12563664,FLEX-2789,  get RTE use dataGrid get RTE use data grid,0,0
12563678,FLEX-2803,  ControlBar not size correctli zoom effect trigger control bar not size correctli zoom effect trigger,0,0
12563681,FLEX-2806,  reassign dataprovid nest repeat render children incorrect recycleChildren true reassign dataprovid nest repeat render children incorrect recycl children true,0,0
12563682,FLEX-2807,  sort properti work sort properti work,0,0
12563683,FLEX-2808,  inner repeat not destroy outer repeat dataProvider inner repeat not destroy outer repeat data provid,0,0
12563684,FLEX-2809,  reassign dataprovid nest repeat no child throw RTE recycleChildren true reassign dataprovid nest repeat no child throw RTE recycl children true,0,0
12563685,FLEX-2810,  repeat listen collect rang event repeat listen collect rang event,0,0
12563690,FLEX-2815,  compil app use faceless compon contain swc throw error compil app use faceless compon contain swc throw error,0,0
12563693,FLEX-2817,  use halo skin like RedX gener runtim error use halo skin like red gener runtim error,0,0
12563705,FLEX-2830,  tab take TextInput compon first access player bug tab take text input compon first access player bug,0,0
12563710,FLEX-2835,  AddItems work add item work,0,0
12563712,FLEX-2836,  get RTE use addItem nest repeat get RTE use add item nest repeat,0,0
12563713,FLEX-2838,  get runtim error use dataProvider removeItem get runtim error use data provid remov item,0,0
12563717,FLEX-2842,  assign null dataProvider destroy children assign null data provid destroy children,0,0
12563718,FLEX-2843,  repeat execut make children differ posit page repeat execut make children differ posit page,0,0
12563719,FLEX-2844,  UIObjects doubl recycleChildren true nest repeat UI object doubl recycl children true nest repeat,0,0
12563720,FLEX-2845,  AddItems work correctli ArrayCollection add item work correctli array collect,0,0
12563721,FLEX-2846,  addItem work correctli ArrayCollection add item work correctli array collect,0,0
12563722,FLEX-2847,  repeat object wrong order repeat object wrong order,0,0
12563723,FLEX-2848,  RecycleChildrenTest testRemoveItemRecycle fail recycl children test test remov item recycl fail,0,0
12563741,FLEX-2866,  getDropParent return undefin get drop parent return undefin,0,0
12563744,FLEX-2869,  nest repeat disappear dataprovid chang nest repeat disappear dataprovid chang,0,0
12563759,FLEX-2884,  repeat event not dispatch no tag repeat repeat event not dispatch no tag repeat,0,0
12563764,FLEX-2889,  incorrect repeatStart dispatch incorrect repeat start dispatch,0,0
12563765,FLEX-2890,  correct number iter nest repeat correct number iter nest repeat,0,0
12563766,FLEX-2891,  incorrect number repeatEnd dispatch incorrect number repeat end dispatch,0,0
12563778,FLEX-2904,  compil error set xField yField BubbleSeries compil error set field field bubbl seri,0,0
12563833,FLEX-2960,  use imag label text TextInput cellRenderer get runtim error use imag label text text input cell render get runtim error,0,0
12563835,FLEX-2962,  type selector style fail set runtim dynam type selector style fail set runtim dynam,0,0
12563838,FLEX-2965,  creat mxml compon subclass anoth mxml compon cannot scope attribut correctli creat mxml compon subclass anoth mxml compon cannot scope attribut correctli,0,0
12563840,FLEX-2968,  set selectedChild mxml gener compil error set select child mxml gener compil error,0,0
12563842,FLEX-2967,  compil error set sequenc effect suspendBackgroundProcessing properti compil error set sequenc effect suspend background process properti,0,0
12563855,FLEX-2982,  code get comment compil code get comment compil,0,0
12563863,FLEX-2990,  unabl set CollectionView dataProvider unabl set collect view data provid,0,0
12563864,FLEX-2991,  edit cell click caus RTE edit cell click caus RTE,0,0
12563876,FLEX-3004,  ZMZ tracker use NetConnection fail mxmlc gener swf ZMZ tracker use net connect fail mxmlc gener swf,0,0
12563881,FLEX-3008,  runtim error date field menubar use runtim error date field menubar use,0,0
12563886,FLEX-3013,  flexstor inform not display coupl place due data bind issu flexstor inform not display coupl place due data bind issu,0,0
12563887,FLEX-3014,  flexstor click column header data grid grid empti throw RTE flexstor click column header data grid grid empti throw RTE,0,0
12563889,FLEX-3016,  edit true tree compon get runtim click branch leaf edit true tree compon get runtim click branch leaf,0,0
12563890,FLEX-3017,  set editorClass dataGrid someth like NumericStepper get runtim error everi time switch cell set editor class data grid someth like numer stepper get runtim error everi time switch cell,0,0
12563891,FLEX-3018,  collect not updat user chang edit cellRenderer collect not updat user chang edit cell render,0,0
12563892,FLEX-3020,  java lang NullPointerException get thrown compil MXML compon contain data bind sub directori java lang null pointer except get thrown compil MXML compon contain data bind sub directori,0,0
12563899,FLEX-3026,  incorrect bind warn messag incorrect bind warn messag,0,0
12563902,FLEX-3029,  configur error tri compil one applic server configur error tri compil one applic server,0,0
12563905,FLEX-3032,  get runtim error dissolv effect LinkBar get runtim error dissolv effect link bar,0,0
12563919,FLEX-3046,  attempt drag someth scrollSelectList item reciev runtim error attempt drag someth scroll select list item reciev runtim error,0,0
12563921,FLEX-3048,  zorn accordion problem last child remov zorn accordion problem last child remov,0,0
12563923,FLEX-3050,  zorn call getStyle color VBox selector result except zorn call get style color box selector result except,0,0
12563929,FLEX-3056,  DataBinding work RemoteObject result data bind work remot object result,0,0
12563936,FLEX-3063,  requir field valid not work requir field valid not work,0,0
12563945,FLEX-3072,  use DataBinding CategoryAxis gener compil error use data bind categori axi gener compil error,0,0
12563951,FLEX-3078,  updat ThumbnailView use slider not smooth updat thumbnail view use slider not smooth,0,0
12563954,FLEX-3081,  zorn ad delet ad accordion TabNavigator caus except zorn ad delet ad accordion tab navig caus except,0,0
12563956,FLEX-3083,  attempt getStyle text style reciev runtim error attempt get style text style reciev runtim error,0,0
12563959,FLEX-3091,  player except old flexWidth attribut use player except old flex width attribut use,0,0
12563962,FLEX-3093,  click colorPicker caus runtim error click color picker caus runtim error,0,0
12563963,FLEX-3095,  core app TileList select item space bar caus RTE core app tile list select item space bar caus RTE,0,0
12563966,FLEX-3098,  port compon focu scroll applic focu ring not scroll along rest applic port compon focu scroll applic focu ring not scroll along rest applic,0,0
12563968,FLEX-3099,  flexstor checkout accordian click ship info panel throw runtim error flexstor checkout accordian click ship info panel throw runtim error,0,0
12563970,FLEX-3103,  get java lang NullPointerException coach set true get java lang null pointer except coach set true,0,0
12563971,FLEX-3104,  null no properti error compon initi flexstor app null no properti error compon initi flexstor app,0,0
12563974,FLEX-3107,  price rang slider flexstor not work price rang slider flexstor not work,0,0
12563975,FLEX-3108,  ThumbView GridView imag button not appear flexstor thumb view grid view imag button not appear flexstor,0,0
12563982,FLEX-3087,  ant checkintest messag fail compil ant checkintest messag fail compil,0,0
12563992,FLEX-3121,  label TileList not display label tile list not display,0,0
12563997,FLEX-3126,  debugg unabl connect zaphod warn say player support fdb command debugg unabl connect zaphod warn say player support fdb command,0,0
12563999,FLEX-3128,  compil error use creationCompleteEffect resizeEffect mous base effect applic tag compil error use creation complet effect resiz effect mous base effect applic tag,0,0
12564004,FLEX-3132,  zorn ad HorizontalList dynam fail zorn ad horizont list dynam fail,0,0
12564016,FLEX-3145,  get java lang AssertionError mx model tag refer extern file get java lang assert error mx model tag refer extern file,0,0
