class_id,class_name,class_content
907,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-core/src/main/java/org/apache/wicket/SystemMapper.java, SystemMapper SystemMapper applic applic newBufferedResponseMapper newUrlResourceReferenceMapper newResourceReferenceMapper PageParametersEncoder pageParametersEncoder ParentFolderPlaceholderProvider parentFolderPlaceholderProvider supplier IResourceCachingStrategy resourceCachingStrategy newBookmarkableMapper newPageInstanceMapper newHomePageMapper supplier class IRequestablePage homePageProvider getResourceCachingStrategy applic applic applic applic system mapper system mapper applic applic new buffer respons mapper new url resourc refer mapper new resourc refer mapper page paramet encod page paramet encod parent folder placehold provid parent folder placehold provid supplier resourc cach strategi resourc cach strategi new bookmark mapper new page instanc mapper new home page mapper supplier class request page home page provid get resourc cach strategi applic applic applic applic
908,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-core/src/main/java/org/apache/wicket/ThreadContext.java, ThreadContext createIfDoesNotExist exist getApplication setApplication applic applic getRequestCycle setRequestCycle RequestCycle requestCycle getSession setSession session session detach restor ThreadContext threadContext ThreadContext applic applic applic applic RequestCycle requestCycle RequestCycle requestCycle session session session session ThreadLocal ThreadContext threadLocal ThreadLocal ThreadContext ThreadLocal ThreadContext threadLocal ThreadLocal ThreadContext thread context creat not exist exist get applic set applic applic applic get request cycl set request cycl request cycl request cycl get session set session session session detach restor thread context thread context thread context applic applic applic applic request cycl request cycl request cycl request cycl session session session session thread local thread context thread local thread local thread context thread local thread context thread local thread local thread context
909,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-core/src/main/java/org/apache/wicket/UrlResourceReferenceMapper.java, UrlResourceReferenceMapper mapHandler IRequestHandler requestHandler mapRequest request request getCompatibilityScore request request url resourc refer mapper map handler request handler request handler map request request request get compat score request request
910,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-core/src/main/java/org/apache/wicket/util/cookies/CookieDefaults.java, CookieDefaults getMaxAge setMaxAge maxAge getComment setComment string comment getDomain setDomain string domain getSecure setSecure secur getVersion setVersion version isHttpOnly setHttpOnly httpOnly serialVersionUID serialVersionUID max age compon persist second day maxAge max age compon persist second maxAge cooki comment string comment cooki comment string comment cooki domain string domain cooki domain string domain cooki secur secur cooki secur secur cooki version version cooki version version httpOnly httpOnly cooki default get max age set max age max age get comment set comment string comment get domain set domain string domain get secur set secur secur get version set version version http set http http serial version UID serial version UID max age compon persist second day max age max age compon persist second max age cooki comment string comment cooki comment string comment cooki domain string domain cooki domain string domain cooki secur secur cooki secur secur cooki version version cooki version version http http
911,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-core/src/main/java/org/apache/wicket/util/cookies/CookieUtils.java, CookieUtils CookieUtils CookieUtils CookieDefaults set getSettings remov string key remov FormComponent formComponent getKey FormComponent compon load string key load FormComponent formComponent save string key string save FormComponent formComponent getSaveKey string key remov cooki cooki getCookie string save cooki cooki initializeCookie cooki cooki getWebRequest getWebResponse cookieToDebugString cooki cooki logger log LoggerFactory getLogger CookieUtils logger log LoggerFactory getLogger CookieUtils CookieDefaults set CookieDefaults set cooki util cooki util cooki util cooki default set get set remov string key remov form compon form compon get key form compon compon load string key load form compon form compon save string key string save form compon form compon get save key string key remov cooki cooki get cooki string save cooki cooki initi cooki cooki cooki get web request get web respons cooki debug string cooki cooki logger log logger factori get logger cooki util logger log logger factori get logger cooki util cooki default set cooki default set
912,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-core/src/main/java/org/apache/wicket/util/image/ImageUtil.java, ImageUtil createBase EncodedImage PackageResourceReference imageReference removeWhitespaces imag util creat base encod imag packag resourc refer imag refer remov whitespac
913,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-core/src/main/java/org/apache/wicket/util/reference/ClassReference.java, ClassReference ClassReference class clazz cach class clazz class clazz serialVersionUID serialVersionUID WeakReference class cach WeakReference class cach string string class refer class refer class clazz cach class clazz class clazz serial version UID serial version UID weak refer class cach weak refer class cach string string
914,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-core/src/main/java/org/apache/wicket/util/template/CssTemplate.java, CssTemplate CssTemplate TextTemplate textTemplate getBeforeTemplateContents getAfterTemplateContents interpol map string variabl getString serialVersionUID serialVersionUID css templat css templat text templat text templat get templat content get templat content interpol map string variabl get string serial version UID serial version UID
915,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-core/src/main/java/org/apache/wicket/util/template/JavaScriptTemplate.java, JavaScriptTemplate JavaScriptTemplate TextTemplate textTemplate getBeforeTemplateContents getAfterTemplateContents interpol map string variabl getString serialVersionUID serialVersionUID java script templat java script templat text templat text templat get templat content get templat content interpol map string variabl get string serial version UID serial version UID
916,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-core/src/main/java/org/apache/wicket/util/template/PackageTextTemplate.java, PackageTextTemplate PackageTextTemplate class clazz string fileName PackageTextTemplate class clazz string fileName string contentType PackageTextTemplate class clazz string fileName string contentType string encod PackageTextTemplate class clazz string fileName string style string variat local local string contentType string encod setStyle string style setLocale local local setVariation string variat setEncoding string encod load getString interpol map string variabl log logger log LoggerFactory getLogger PackageTextTemplate log logger log LoggerFactory getLogger PackageTextTemplate serialVersionUID serialVersionUID content type provid constructor string DEFAULT_CONTENT_TYPE text content type provid constructor string DEFAULT_CONTENT_TYPE text encod provid constructor string DEFAULT_ENCODING encod provid constructor string DEFAULT_ENCODING content StringBuilder buffer StringBuilder content StringBuilder buffer StringBuilder class scope class scope string fileName string fileName string encod string encod packag text templat packag text templat class clazz string file name packag text templat class clazz string file name string content type packag text templat class clazz string file name string content type string encod packag text templat class clazz string file name string style string variat local local string content type string encod set style string style set local local local set variat string variat set encod string encod load get string interpol map string variabl log logger log logger factori get logger packag text templat log logger log logger factori get logger packag text templat serial version UID serial version UID content type provid constructor string DEFAULT CONTENT TYPE text content type provid constructor string DEFAULT CONTENT TYPE text encod provid constructor string DEFAULT ENCODING encod provid constructor string DEFAULT ENCODING content string builder buffer string builder content string builder buffer string builder class scope class scope string file name string file name string encod string encod
917,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-core/src/main/java/org/apache/wicket/util/template/TextTemplate.java, TextTemplate TextTemplate TextTemplate string contentType asString map string variabl asString getString interpol map string variabl serialVersionUID serialVersionUID text templat text templat text templat string content type string map string variabl string get string interpol map string variabl serial version UID serial version UID
918,/media/geet/Files/IITDU/MSSE-03/SRC/wicket/wicket-core/src/main/java/org/apache/wicket/util/template/TextTemplateDecorator.java, TextTemplateDecorator TextTemplateDecorator TextTemplate textTemplate asString asString map string variabl getBeforeTemplateContents getAfterTemplateContents close equal object obj getContentType getInputStream getLocale hashCode lastModifiedTime setCharset charset charset setLastModified time lastModified setLocale local local getString toString serialVersionUID serialVersionUID decor code TextTemplate code TextTemplate decor decor code TextTemplate code TextTemplate decor text templat decor text templat decor text templat text templat string string map string variabl get templat content get templat content close equal object obj get content type get input stream get local hash code last modifi time set charset charset charset set last modifi time last modifi set local local local get string string serial version UID serial version UID decor code text templat code text templat decor decor code text templat code text templat decor
