@relation 7_Camel_Shaon_str-weka.filters.unsupervised.attribute.NumericToNominal-R5-18-weka.filters.unsupervised.attribute.NumericToNominal-Rfirst-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute author {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321}
@attribute pos numeric
@attribute neu numeric
@attribute neg numeric
@attribute com0 {0,1}
@attribute com1 {0,1}
@attribute com2 {0,1}
@attribute com3 {0,1}
@attribute com4 {0,1}
@attribute com5 {0,1}
@attribute com6 {0,1}
@attribute com7 {0,1}
@attribute com8 {0,1}
@attribute ST {0,1}
@attribute Patch {0,1}
@attribute CE {0,1}
@attribute TC {0,1}
@attribute EN {0,1}
@attribute prob0 numeric
@attribute prob1 numeric
@attribute target {0,1}

@data
74,3,0,22,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
128,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
68,1,1,72,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
316,2,0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
74,4,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
74,4,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
74,1,1,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
74,1,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.96,1
128,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
74,2,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
233,1,0,36,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
298,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
233,1,0,36,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
298,2,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
61,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.7,1
74,3,1,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
74,4,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
74,1,2,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
171,1,1,30,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1
195,9,6,123,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
66,3,0,9,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.06,0.94,1
49,3,1,43,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
74,2,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.99,1
117,0,1,17,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
299,0,0,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,0.95,1
298,1,0,24,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
29,2,0,37,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
29,2,0,37,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
111,1,2,66,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
66,3,0,9,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.06,0.94,1
26,3,0,66,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
74,3,1,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
204,4,2,64,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
74,1,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.96,1
74,2,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.99,1
177,3,2,71,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
242,4,2,73,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
74,1,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
34,2,0,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
74,2,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
233,1,0,36,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
68,3,1,29,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.99,0.01,1
74,2,1,16,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
74,2,1,16,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
298,1,0,24,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
298,1,0,24,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
74,2,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
128,2,1,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
156,0,1,52,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.61,0.39,1
74,2,1,13,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
74,1,0,26,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
298,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
74,2,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.15,1
292,2,0,45,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
284,2,0,20,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
128,1,0,73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8,10,1,127,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
252,2,0,17,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
133,0,0,18,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
204,0,1,36,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
34,2,0,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
204,1,2,74,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1
276,8,0,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
61,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.7,1
74,3,1,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
26,3,0,66,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
74,1,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.96,1
252,2,0,17,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
117,0,1,17,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
195,9,6,123,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
299,0,0,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,0.95,1
252,2,0,17,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
171,1,1,30,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1
316,6,1,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
204,2,2,74,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
61,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.7,1
43,2,1,52,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
195,9,6,123,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
128,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
26,3,0,66,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
74,1,1,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
171,1,1,30,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1
128,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
204,2,2,74,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
61,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.7,1
254,1,1,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
74,2,1,16,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
68,3,1,29,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.99,0.01,1
74,3,0,22,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
298,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
204,1,2,74,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1
8,10,1,127,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
284,2,0,20,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
74,2,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
227,0,1,14,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.59,0.41,1
233,1,0,36,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
252,2,0,17,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
316,6,1,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
298,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
298,4,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
292,2,0,45,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
283,2,3,80,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
128,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
74,0,1,23,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
74,1,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
227,0,1,14,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.59,0.41,1
74,2,1,34,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
276,8,0,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
195,9,6,123,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
186,7,0,49,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
90,0,0,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.04,0.96,1
74,3,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
128,1,0,73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
49,3,1,43,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
186,7,0,49,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
299,0,0,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,0.95,1
74,2,1,16,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
128,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
156,0,1,52,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.61,0.39,1
276,8,0,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
128,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
43,2,1,52,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
40,0,1,37,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
252,3,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
40,0,1,37,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
252,3,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
180,3,1,52,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
74,4,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
195,9,6,123,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
74,3,0,32,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
227,0,1,14,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.59,0.41,1
177,3,2,71,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
195,9,6,123,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
74,2,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
292,2,0,45,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
123,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
74,1,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
16,6,0,50,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
177,3,2,71,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
299,0,0,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05,0.95,1
13,10,1,100,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1
298,4,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
90,0,0,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.04,0.96,1
74,2,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
171,1,1,30,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1
186,7,0,49,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
204,1,2,74,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1
74,0,1,23,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
298,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
74,2,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.99,1
128,2,1,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
29,2,0,37,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
242,5,2,69,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
298,1,0,24,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
74,2,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.15,1
111,1,2,66,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
13,10,1,100,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1
74,2,1,34,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
128,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
66,3,0,9,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.06,0.94,1
204,1,2,74,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1
8,10,1,127,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
204,0,1,36,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
74,2,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
74,1,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
268,1,0,77,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
128,2,1,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
316,6,1,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
74,3,1,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
74,1,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.64,1
128,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
40,0,1,37,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
40,0,1,37,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
204,0,1,36,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
68,1,1,72,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
268,1,0,77,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
242,5,2,69,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
74,1,0,26,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
180,3,1,52,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
74,2,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
177,3,2,71,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
298,2,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
74,1,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.96,1
74,1,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.96,1
181,0,0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
252,3,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
34,2,0,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
242,5,2,69,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
252,3,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
74,3,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
298,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
74,3,0,32,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
74,2,1,13,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
316,6,1,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
276,8,0,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
298,7,3,122,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
298,2,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
284,2,0,20,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
298,4,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
74,0,1,23,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
74,3,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
74,1,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
16,6,0,50,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
204,0,1,36,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
252,2,0,17,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
111,1,2,66,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
74,0,1,23,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
284,2,0,20,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
74,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
242,4,2,73,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
254,1,1,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
181,0,0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
252,2,0,17,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
117,0,1,17,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
128,2,1,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
74,0,1,23,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
74,2,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
34,2,0,12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
74,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
298,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
204,4,2,64,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
74,2,1,16,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
128,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
254,1,1,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
252,2,0,17,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
242,4,2,73,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
204,2,2,74,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
204,4,2,64,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
316,2,0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
74,1,2,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
128,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
26,3,0,66,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
74,2,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
316,6,1,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
128,2,1,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
298,4,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
204,1,2,74,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1
111,1,2,66,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
68,1,1,72,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
298,1,0,24,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
74,0,1,23,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
29,2,0,37,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
74,0,1,23,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
13,10,1,100,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1
74,3,0,32,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
123,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
74,2,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.99,1
123,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
26,3,0,66,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
111,1,2,66,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
13,10,1,100,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1
74,1,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.64,1
227,0,1,14,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.59,0.41,1
40,0,1,37,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
227,0,1,14,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.59,0.41,1
66,3,0,39,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
74,2,1,34,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
74,2,1,34,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
242,5,2,69,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
74,2,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.15,1
227,0,1,14,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.59,0.41,1
204,1,2,74,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1
90,0,0,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.04,0.96,1
156,0,1,52,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.61,0.39,1
74,1,1,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
74,3,1,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
128,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
298,7,3,122,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
117,0,1,17,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
68,1,1,72,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
117,0,1,17,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
74,2,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
74,3,0,22,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
43,2,1,52,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
298,2,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
204,1,2,74,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1
298,7,3,122,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
276,8,0,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
233,1,0,36,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
204,2,2,74,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
74,2,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
68,1,1,72,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
13,10,1,100,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1
74,1,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.96,1
66,3,0,9,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.06,0.94,1
252,3,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
292,2,0,45,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
181,0,0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
298,1,0,24,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
74,2,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0.15,1
298,7,3,122,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
74,1,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.64,1
298,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
74,1,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.96,1
276,8,0,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
252,2,0,17,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
186,7,0,49,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
74,1,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.64,1
128,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
74,1,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
74,2,1,16,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
74,2,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
128,1,0,73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
252,2,0,17,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
233,1,0,36,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
