issue_id,component,reporter,summary,description,affected_version,fixed_version,description_words,Surprising,Dormant,Blocker,Security,Performance,Breakage,file_count,files
689,,Mahadev konar,Fix ambari agent init.d scripts and the bootstrapping.,,0.9.0,0.9.0,1,0,0,0,0,0,0,0,
701,,Hitesh Shah,Ambari does not handle a pre-setup user-supplied Hive Metastore,Ambari treats a Hive Metastore as something that it still needs to install and setup even though it may not have the necessary permissions to do so.,0.9.0,1.0; 0.9.1,28,0,0,0,0,0,0,0,
1072,ambari-web,Srimanth Gunturi,Change text on alerts 'about XX hours ago',Alerts should have text like :OK for about 17 hoursWARN for about 17 hoursCRIT for about 17 hours,1.2.0,1.2.0,18,1,0,0,0,0,0,0,
1081,ambari-web,Srimanth Gunturi,HDFS disk capacity on dashboard is seen as negative number,Sometimes disk capacity calculations end up in negative numbers.,1.2.0,1.2.0,9,1,0,0,0,0,0,0,
1085,ambari-web,Yusaku Sako,Remove files from ambari-web that were not meant to be checked in,ambari-web/node_modules  ambari-web/public  ambari-web/ambari.iml were not meant to be checked in. Must remove.,1.2.0,1.2.0,12,0,0,0,0,0,0,0,
1092,ambari-web,Srimanth Gunturi,dashboard > Summary > capacity pie chart keeps changing colors,,1.2.0,1.2.0,1,0,0,0,0,0,0,0,
1096,ambari-web,Srimanth Gunturi,Create heatmap legend entries for missing data/invalid hosts,Currently we dont fill anything which is ambiguous.,1.2.0,1.2.0,8,1,0,0,0,0,0,0,
1098,ambari-web,Srimanth Gunturi,Switching services does not update various UI elements,When you switch services in the UI  sometimes alerts are mismatched compared to selected service. Also the highlights in left-bar are not working.,1.2.0,1.2.0,23,1,0,0,0,0,0,0,
1102,ambari-web,ARUN KUMAR KANDREGULA,Error handling when errors are encountered during preparation for deploy,Currently  if any errors are encountered during preparation for deploy  the user is taken to the deploy page and the hosts will be shown as 'Waiting' but nothing happens. This is bad UX.At a minimum  we should prevent the user from proceeding and display an appropriate error message if any error is encountered after 'Deploy' is clicked  but before we transition to Step 9.We should also think about how a user can recover from this situation.At this point  the deploy has not initiated  but certain API calls may have succeeded  so we may have incomplete info in the database. Currently there's no convenient way to 'rollback'.We can either ask the user to clean the slate by reinitializing the database and try again (should succeed if the original problem was temporary).We can also build more logic in the UI to retry  check if records already exist  etc...,1.2.0,1.2.0,146,1,0,0,0,0,0,0,
1103,ambari-web,ARUN KUMAR KANDREGULA,Need to be able to reliably recover from the case when the browser is closed during deploy (Step 8 post submission  Step 9) of the wizard,Need to be able to reliably recover from the case when the browser is closed during deploy (Step 8 post submission  Step 9) of the wizard.Even after submitting  Step 10  its taking to Step 9 after browser restart. Ideally it should take to monitoring page.,1.2.0,1.2.0,45,1,0,0,0,0,0,0,
1106,ambari-web,Jaimin D Jetly,User-specified custom configs (such as hdfs-site.xml overrides) should be persisted to maintain what the user specified,,1.2.0,1.2.0,1,0,0,0,0,0,0,0,
1113,ambari-web,ARUN KUMAR KANDREGULA,Install Wizard: Confirm host stuck at Preparing stage,With the install wizard went to assign slaves page successfully  returned back to Welcome page  reentered data and then the UI got stuck at Confirm hosts page.,1.2.0,1.2.0,27,0,0,0,0,0,0,0,
1115,ambari-web,Srimanth Gunturi,Host component live status is broken,When datanode is stopped on a host  its status keeps jumping.,1.2.0,1.2.0,11,0,0,0,0,0,0,0,
1123,ambari-web,Srimanth Gunturi,Ambari heatmaps and host information shows infinity for disk space used,When cluster is started after install  it has disk_total of null which results in Infinity.,1.2.0,1.2.0,16,1,0,0,0,0,0,0,
1125,ambari-web,Srimanth Gunturi,Graphs 'degrade' over time,Leave a page with graphs open for several minutes.The graphs become really coarse.It probably has something to do with the fact that Ganglia only provides 6-minute averages beyond the first 61 minutes (first 61 minutes  Ganglia keeps 15-second samples) and we may not be exactly querying for the last 60 minutes.,1.2.0,1.2.0,51,0,0,0,0,0,0,0,
1142,ambari-web,ARUN KUMAR KANDREGULA,On Notification Popup  clicking 'go to nagios UI' doesn't load nagios UI,1) Cause notification to occur (for example  stop oozie)2) On dashboard  click notification icon3) On the notification popup  click 'go to nagios web UI'4) nothing happens.This issue is on IE9  Safari and Chrome. Works fine on Firefox.,1.2.0,1.2.0,37,0,0,0,0,0,0,0,
1143,ambari-web,ARUN KUMAR KANDREGULA,tmpfs filesystem being added to the list in the dir used by Ambari,I saw this on a sles cluster. On EC2 they have a tmpfs mounted and Ambari picked it up.Not sure what the ideal solution is but i feel tmpfs should not be included in the available mount points.Also the tmpfs is being used in various directories that will have to change during the install.Attached screenshots.,1.2.0,1.2.0,55,0,0,0,0,0,0,0,
1150,ambari-web,Yusaku Sako,Installer Wizard - Retry feature in Deploy step (Step 9) is broken,,1.2.0,1.2.0,1,0,0,0,0,0,0,0,
1151,ambari-web,Yusaku Sako,Reconfigure fails silently; it's not firing any API calls due to a JS error,,1.2.0,1.2.0,1,0,0,0,0,0,0,0,
1153,ambari-web,Yusaku Sako,Host jams in status 'Preparing' if host name is wrong,,1.2.0,1.2.1,1,0,0,0,0,0,0,0,
1154,ambari-web,Yusaku Sako,The check boxes to check/uncheck one of the members in a multi artifact graphs is not very readable. It should be more apparent on which one the user clicked on,,1.2.0,1.2.0,1,0,0,0,0,0,0,0,
1159,ambari-web,Yusaku Sako,Check the log/run dir locations to make sure its an abs path,,1.2.0,1.2.0,1,0,0,0,0,0,0,0,
1164,,Mahadev konar,Disk Info Metrics and memory usage sometimes do not show up for an hour or so.,Disk Info Metrics and memory usage sometimes do not show up for an hour or so.,1.2.0,1.2.2,16,0,0,0,0,0,0,0,
1181,ambari-web,Yusaku Sako,Clean up table header UI for sorting and filter clear 'x' for Hosts table,,1.2.0,1.2.3,1,0,0,0,0,0,0,0,
1182,ambari-web,Yusaku Sako,Clean up table header UI for sorting and filter clear 'x' for Jobs table,,1.2.0,1.2.1,1,0,0,0,0,0,0,0,
1184,ambari-web,Yusaku Sako,After adding hosts  the host count shown in the Dashboard is incorrect,,1.2.0,1.2.1,1,0,0,0,0,0,0,0,
1190,ambari-web,Yusaku Sako,Detailed log view dialogs are not center-aligned,,1.2.0,1.2.1,1,0,0,0,0,0,0,0,
1196,ambari-web,Yusaku Sako,Automatically update host-level popup info/logs,For host-level popup info/logs that appear during the deploy step (Step 9) of the Install and Add Hosts Wizards  the information shown is not automatically updated based on the latest values in the models when the background poller updates the models.Currently  the user needs to close the popup and then re-open to see the updated info.,1.2.0,1.2.1,56,0,0,0,0,0,0,0,
1207,,Mahadev konar,Remove /hdp as the httpd conf for any of the nagios urls - should replace it with ambarinagios or something else.,Remove /hdp as the httpd conf for any of the nagios urls - should replace it with ambarinagios or something else.,1.2.0,1.2.1,21,0,0,0,0,0,0,0,
1210,,Mahadev konar,Allow capacity scheduler to be attached to host role configs for CS configurability in the API's.,Allow capacity scheduler to be attached to host role configs for CS configurability in the API's.,1.2.0,1.2.1,16,0,0,0,0,0,0,0,
1214,ambari-web,Yusaku Sako,In any starts fails  'warn' the host and the overall install,If any service start fails  'warn' the host and 'warn' the overall install.Allow the other start tasks to complete.Allow the user to click next.,1.2.0,1.2.1,24,0,0,0,0,0,0,0,
1216,ambari-web,Yusaku Sako,Add filters module,,1.2.0,1.2.1,1,0,0,0,0,0,0,0,
1218,ambari-web,Yusaku Sako,Refactor Job Browser User filter,,1.2.0,1.2.1,1,0,0,0,0,0,0,0,
1223,ambari-web,Yusaku Sako,Confirm Hosts page: It looks like hosts disappear if you are on 'Fail' filter and click on 'Retry Failed' button,,1.2.0,1.2.1,1,0,0,0,0,0,0,0,
1224,ambari-web,Yusaku Sako,Drop the 'all' option from Hosts > Component Filter and Jobs > Users Filter,,1.2.0,1.2.1,1,0,0,0,0,0,0,0,
1229,ambari-web,Yusaku Sako,Dashboard - make disk usage pie chart in HDFS summary easier to understand,,1.2.0,1.2.1,1,0,0,0,0,0,0,0,
1231,,Mahadev konar,Replace sudo with su in the ambari setup script since ambari server setup is already run as root.,Replace sudo with su in the ambari setup script since ambari server setup is already run as root.,1.2.0,1.2.1; 1.2.3,18,0,0,0,0,0,0,0,
1233,,Mahadev konar,Directory permissions on httpd /var/www/cgi-bin should not be touched by Ambari.,Directory permissions on httpd /var/www/cgi-bin should not be touched by Ambari.,1.2.0,1.2.1; 1.2.3,11,0,0,0,1,0,0,0,
1235,ambari-web,Yusaku Sako,Host health indicator should have a tooltip showing details,,1.2.0,1.2.1,1,0,0,0,0,0,0,0,
1244,ambari-web,Yusaku Sako,Install Options - line up the Target Hosts section with the rest of the page,,1.2.0,1.2.1,1,0,0,0,0,0,0,0,
1253,ambari-web,Yusaku Sako,Use ember-precompiler-brunch npm plugin,Use the Ember Handlebars precompiler plugin (ember-precompiler-brunch) that's in the NPM registry so that we can specify a specific plugin version to use in package.json  rather than the current plugin that Ambari Web uses (which is not in the NPM registry - it is retrieved from a git repo and Ambari Web can break if the plugin gets updated).,1.2.0,1.2.1,59,0,0,0,0,0,0,0,
1259,,Mahadev konar,Fix the host roles live status not go back to INSTALLED if it was in START_FAILED state.,Fix the host roles live status not go back to INSTALLED if it was in START_FAILED state.,1.2.0,1.2.1,17,0,0,0,0,0,0,0,
1260,ambari-server,Siddharth Wagle,Remove hard coded JMX port mappings,The JMXPropertyProvider contains a map of component names to ports ... JMX_PORTS.put('NAMENODE'  '50070'); JMX_PORTS.put('DATANODE'  '50075'); JMX_PORTS.put('JOBTRACKER'  '50030'); JMX_PORTS.put('TASKTRACKER'  '50060'); JMX_PORTS.put('HBASE_MASTER'  '60010');These ports can change in configuration. Need to create the mapping dynamically.This is required for secure HDP cluster to work.,1.2.1,1.2.2,57,0,0,0,0,0,0,0,
1264,ambari-web,Yusaku Sako,Service graphs refresh with spinners,Service graphs are refreshing with spinners  rather than simply shifting to the left.See the attached movie clip.,1.2.0,1.2.1,17,0,0,0,0,0,0,0,
1265,ambari-web,Yusaku Sako,Job Browser - Filter by Input  output and duration,&lt;expression&gt; ::= [&lt;operator&gt;] [&lt;whitespace&gt;]* &lt;value&gt; [&lt;duration-unit&gt; | &lt;io-unit&gt;]&lt;operator&gt; ::= '&gt;' | '&lt;' | '='&lt;whitespace&gt; ::= ' '&lt;value&gt; :== int | float&lt;duration-unit&gt; ::= 's' | 'm' | 'h'&lt;io-unit&gt; ::= 'k' | 'kb' | 'm' | 'mb' | 'g' | 'gb'If &lt;operator&gt; is ommitted  '=' is assumed.If &lt;duration-unit&gt; is omitted  's' is assumed.If &lt;io-unit&gt; is omitted  'k' is assumed.&lt;duration-unit&gt; and &lt;io-unit&gt; are case-insensitive.,1.2.0,1.2.1,67,0,0,0,0,0,0,0,
1266,,Mahadev konar,Agent checks packages as part of host check but doesn't tell which ones are needed or conflicting,Agent checks packages as part of host check but doesn't tell which ones are needed or conflicting,1.2.0,1.2.1,17,0,0,0,0,0,0,0,
1267,,Mahadev konar,Store example Hive Queries somewhere in Ambari that's easily accessible for demo/test purposes,Store example Hive Queries somewhere in Ambari that's easily accessible for demo/test purposes,1.2.0,1.2.1,13,0,0,0,0,0,0,0,
1271,ambari-web,Yusaku Sako,On Confirm Hosts page  add a link to show the Host Checks popup in the success message,,1.2.0,1.2.1,1,0,0,0,0,0,0,0,
1273,ambari-web,Srimanth Gunturi,Edit User: No error message is shown when the user does not enter the correct 'old password',No error message is shown when the user does not enter the correct 'old password' when editing an user.,1.2.0,1.2.1,19,0,0,0,0,0,0,0,
1274,ambari-web,Srimanth Gunturi,Shrink top nav height,Navbar's height should be shrunk to ~40px.,1.2.0,1.2.2,7,0,0,0,0,0,0,0,
1275,ambari-web,Srimanth Gunturi,Incorrect displaying 'Background operations' window after changing state of component,Steps:1. Change state (start/stop operations are preferable) for lot of components so that the number of background operations was approximately 20-30;2. Change size of browser (800-900 px);3. Go to down of page;4. Change state for next component;5. Confirm changing;Result:'Background operations' window was opened  but it 'OK' button is not visible.Expected result:'Background operations' window contains scroll bar for all background operations. 'OK' button is available for using.,1.2.0,1.2.2,66,0,0,0,0,0,0,0,
1277,,Mahadev konar,Failing build due to url moved on Suse.,Failing build due to url moved on Suse. Looks like centos5 and 6 handle redirection all fine but doesnt look like the maven plugin handles that on SUSE.,1.2.0,1.2.1,28,0,0,0,0,0,0,0,
1279,ambari-web,Srimanth Gunturi,Make sure that Ambari Web renders all elements correctly when the browser width is 1024px or narrower,Current behavior is to dynamically layout elements as the browser viewport size changes. This causes elements to overlap  go outside the bounding box  positioned in a weird way  etc.Let's set minimum width to be 1024px (or maybe 980px to account for the scrollbar) and make sure that all elements are laid out correctly.Bigger than 1024px should still utilize more screen space as it does today.,1.2.0,1.2.1,65,0,0,0,0,0,0,0,
1299,ambari-agent,Yusaku Sako,Bootstrap can hang indefinitely,I was bootstrapping 4 nodes. One of them got stuck in 'Installing' phase and won't time out even after ~30 minutes.It seems like starting of ambari-agent was hanging.,1.2.0,1.2.3,28,0,0,0,0,0,0,0,
1300,ambari-web,Srimanth Gunturi,Service status / host component status can get stuck in the green blinking state if stop fails - no further operation can be performed,This happens when a service/host component is running  but stop fails. This leaves the desired_state in the INSTALLED (i.e.  STOPPED) state  while the live state is STARTED.Currently  UI assumes when desired_state==INSTALLED and state==STARTED  it is STARTING. This was a trick to get around the problem of backend live state update lagging and to make UI more responsive.,1.2.0,1.2.1,57,0,0,0,0,0,0,0,
1305,ambari-web,ARUN KUMAR KANDREGULA,Make sure that Ambari Web renders all elements correctly when the browser width is 1024px or narrower (refactor),Current behavior is to dynamically layout elements as the browser viewport size changes. This causes elements to overlap  go outside the bounding box  positioned in a weird way  etc.Let's set minimum width to be 1024px (or maybe 980px to account for the scrollbar) and make sure that all elements are laid out correctly.Bigger than 1024px should still utilize more screen space as it does today.,1.2.0,1.2.1,65,0,0,1,0,0,0,0,
1308,ambari-web,ARUN KUMAR KANDREGULA,Properly display Apps page aggregate summary and data table when there are no data to be shown,,1.2.0,1.2.1,1,0,0,0,0,0,0,0,
1309,ambari-web,ARUN KUMAR KANDREGULA,Remove all text from Apps views  controllers  templates to messages.js,,1.2.0,1.2.2,1,0,0,0,0,0,0,0,
1311,ambari-web,ARUN KUMAR KANDREGULA,Host health indicator should have a tooltip showing few details (refactoring),,1.2.0,1.2.1,1,0,0,0,0,0,0,0,
