issue_id,summary,description,target_Security,target_Performance
1196, automat updat host level popup info log automat updat host level popup info log, host level popup info log appear deploy step step instal add host wizard inform shown not automat updat base latest valu model background poller updat model current user need close popup open see updat info host level popup info log appear deploy step step instal add host wizard inform shown not automat updat base latest valu model background poller updat model current user need close popup open see updat info,0 ,0 
1207, remov hdp httpd conf nagio url replac ambarinagio someth els remov hdp httpd conf nagio url replac ambarinagio someth els, remov hdp httpd conf nagio url replac ambarinagio someth els remov hdp httpd conf nagio url replac ambarinagio someth els,0 ,0 
1210, allow capac schedul attach host role config CS configur API allow capac schedul attach host role config CS configur API, allow capac schedul attach host role config CS configur API allow capac schedul attach host role config CS configur API,0 ,0 
1214, start fail warn host overal instal start fail warn host overal instal, servic start fail warn host warn overal instal allow start task complet allow user click next servic start fail warn host warn overal instal allow start task complet allow user click next,0 ,0 
1216, add filter modul add filter modul,,0 ,0 
1218, refactor job browser user filter refactor job browser user filter,,0 ,0 
1223, confirm host page look like host disappear fail filter click retri fail button confirm host page look like host disappear fail filter click retri fail button,,0 ,0 
1224, drop option host compon filter job user filter drop option host compon filter job user filter,,0 ,0 
1229, dashboard make disk usag pie chart HDFS summari easier understand dashboard make disk usag pie chart HDFS summari easier understand,,0 ,0 
1231, replac sudo su ambari setup script sinc ambari server setup alreadi run root replac sudo su ambari setup script sinc ambari server setup alreadi run root, replac sudo su ambari setup script sinc ambari server setup alreadi run root replac sudo su ambari setup script sinc ambari server setup alreadi run root,0 ,0 
1233, directori permiss httpd var www cgi bin not touch ambari directori permiss httpd var www cgi bin not touch ambari, directori permiss httpd var www cgi bin not touch ambari directori permiss httpd var www cgi bin not touch ambari,1 ,0 
1235, host health indic tooltip show detail host health indic tooltip show detail,,0 ,0 
1244, instal option line target host section rest page instal option line target host section rest page,,0 ,0 
1253, use ember precompil brunch npm plugin use ember precompil brunch npm plugin, use ember handlebar precompil plugin ember precompil brunch NPM registri specifi specif plugin version use packag json rather current plugin ambari web use not NPM registri retriev git repo ambari web break plugin get updat use ember handlebar precompil plugin ember precompil brunch NPM registri specifi specif plugin version use packag json rather current plugin ambari web use not NPM registri retriev git repo ambari web break plugin get updat,0 ,0 
1259, fix host role live statu not go back INSTALLED START_FAILED state fix host role live statu not go back INSTALLED START FAILED state, fix host role live statu not go back INSTALLED START_FAILED state fix host role live statu not go back INSTALLED START FAILED state,0 ,0 
1260, remov hard code JMX port map remov hard code JMX port map, JMXPropertyProvider contain map compon name port JMX_PORTS put NAMENODE JMX_PORTS put DATANODE JMX_PORTS put JOBTRACKER JMX_PORTS put TASKTRACKER JMX_PORTS put HBASE_MASTER port chang configur need creat map dynam requir secur HDP cluster work JMX properti provid contain map compon name port JMX PORTS put NAMENODE JMX PORTS put DATANODE JMX PORTS put JOBTRACKER JMX PORTS put TASKTRACKER JMX PORTS put HBASE MASTER port chang configur need creat map dynam requir secur HDP cluster work,0 ,0 
1264, servic graph refresh spinner servic graph refresh spinner, servic graph refresh spinner rather simpli shift left see attach movi clip servic graph refresh spinner rather simpli shift left see attach movi clip,0 ,0 
1265, job browser filter input output durat job browser filter input output durat, lt express gt lt oper gt lt whitespac gt lt valu gt lt durat unit gt lt io unit gt lt oper gt gt lt lt whitespac gt lt valu gt int float lt durat unit gt lt io unit gt kb mb gb lt oper gt ommit assum lt durat unit gt omit assum lt io unit gt omit assum lt durat unit gt lt io unit gt case insensit lt express gt lt oper gt lt whitespac gt lt valu gt lt durat unit gt lt io unit gt lt oper gt gt lt lt whitespac gt lt valu gt int float lt durat unit gt lt io unit gt kb mb gb lt oper gt ommit assum lt durat unit gt omit assum lt io unit gt omit assum lt durat unit gt lt io unit gt case insensit,0 ,0 
1266, agent check packag part host check tell one need conflict agent check packag part host check tell one need conflict, agent check packag part host check tell one need conflict agent check packag part host check tell one need conflict,0 ,0 
1267, store exampl hive queri somewher ambari easili access demo test purpos store exampl hive queri somewher ambari easili access demo test purpos, store exampl hive queri somewher ambari easili access demo test purpos store exampl hive queri somewher ambari easili access demo test purpos,0 ,0 
1271, confirm host page add link show host check popup success messag confirm host page add link show host check popup success messag,,0 ,0 
1273, edit user No error messag shown user not enter correct old password edit user No error messag shown user not enter correct old password, No error messag shown user not enter correct old password edit user No error messag shown user not enter correct old password edit user,0 ,0 
1274, shrink top nav height shrink top nav height, navbar height shrunk px navbar height shrunk px,0 ,0 
1275, incorrect display background oper window chang state compon incorrect display background oper window chang state compon, step chang state start stop oper prefer lot compon number background oper approxim chang size browser px Go page chang state next compon confirm chang result background oper window open OK button not visibl expect result background oper window contain scroll bar background oper OK button avail use step chang state start stop oper prefer lot compon number background oper approxim chang size browser px Go page chang state next compon confirm chang result background oper window open OK button not visibl expect result background oper window contain scroll bar background oper OK button avail use,0 ,0 
